Reviews,Sentiment
ao hum b krey 😂😂😂,0
uni ma krty h hum😂,0
😂😂😂 ma ni krti ma ni karti,0
Lol hum uni jate hi iz liye hai 😂,0
Meray walay kaam🤣,0
shurawat kis sy kren?,0
jo aj humne kia hai 😂,0
Hahahahahaa chal janu zaroor 😂😂😂😂😂,0
ao krte hain 😂,0
muska yaad aagae mjy😂,0
aaj ye game khailain gy...,0
Hahahaha mje koi yad araha ha,0
baqi dono ko khud tag kardena 😂,0
Chal tu jaa haj krny,0
har event pe mera fav kam 🤣🤣🤣🤣,0
......aja na bara dil kar raha ha,0
Hmara fav kaam😉,0
Gari m sara rasta yehe krty thy,0
Hahahah sanam yad ha?,0
Hahahkah bht e achy sy,0
Hahahahah ktna mza aya tha,0
Us k goly 😜,0
Uski magni haha,0
herat hoti thi uski job wali baten sun k,0
Us ki sari batn hi aisi hoti the,0
chalo ye b krlete hain 😏😂,0
Kuch aur sochte hain 😂😰,0
"Naaa baba...
Buri baat 😂",0
Autocad he sekho tum.. jab 3D seekh lo tw mujhe ghar pe invite kar Lena 😜😂,0
yr woh b bs 2 din hi krna hota hai uskay ad b kafi time hota hai 😂,0
or mjhe etap kb sikhaogi?,0
jab tum mujhe pasta khilao gi😂,0
chalo phir me seekhna strt krti hn 😂,0
ksmyy hmry liyee e bniiii ye😂😂😂,0
hahahahhaha chaloo,0
jo hum hmesha karty hain😅😂,0
😍.. ao Diase py khry hon😂😂,0
hum to kabi nahi krty😝,0
Aiya chathi kar 😂😂,0
ao shuru krain,0
"d kabhi bhi, kidar bhi no filter",0
"""log wakeel krty hain,
Khabees orat tu judge kryy gi kia ?"" :-p",0
Sahi baat he 😂😂,0
arsa hi hogaya ha yr 😉,0
"Qasm se
Chlo na time nikalo
So that we can do in what we r best 😂😂😂😂",0
"Wo b kya din the
Ache din",0
Pepsi k tin k sath 😂,0
"Suchiii
Or isi chkr me aksr meri bus chl partii thi or phr peche bhagoooo",0
yaa hmaray kaam ha 😂😂,0
Bohat time ho gya nhe Kia 😂,0
kal karen gy 😂😍,0
aao judge judge khailain,0
ab to ye b nahi krskty,0
😂😂😂 kuch yaad aya 😜,0
Han bhtt kuch yaad Ayaa 😝,0
Aur raj kartay ehin?,0
Noor raat ko time nikaal k ajana😆,0
hahahaj  tu aur mai,0
hahaha aho dono ko alheda kiya jaaay,0
Ao logon ko search karty hain 😂,0
😂 khawateeens in the making,0
Dunia ka sabsay asaan kaam,0
Sajjal Adnan yaaad hai colg main humara yehi kaam tha,0
Yeh lagana chahiye tha cover 😂😂,0
Hahahaha han ye lagati wo mughal wala bad ma lagaou gi😂,0
ydd h us din hm bhi yehi bol rhy thy😂,0
esa kyun nahi kiya humne? 🐧,0
arsa hua yh kam nhi kea😭😭😭😭,0
Aao mil k krty hn phr,0
yrr hm Q hen aisy.. 😂😂,0
"""Bhai Sab ye kis kaam mai par gaye ap"" =D",0
baji mjy ye post dhaik k ayesha baji yaad aa gaye,0
"Ajao
Bdla lete h 😂😂😂😂",0
Kitna leinge aur?😂,0
Hum humne kuch kia hu kab 😂😂😂,0
aur hum wakeel nahi seedha judge kr lety hain.,0
hum to ghar takk chor k aate hain😂😂,0
Han g agaye,0
Samjh tu gae ho gi mn kis ki bt kr rhi😅,0
Ap k bary mai bht kuch janta hn,0
Apko b judge kren,0
or hm.krty he kia hen😂😂😂,0
Haha yar mention na kreen wri virhi na pawein,0
Hahahah drijh naa maan gad aan tosaan,0
Ahyaun mtlb iyo paras tn chai sghen ti😂😂🙄?,0
baba kho da swaby d 😃🤣😂,0
Ao kren 😂😂wese b farigh hain,0
hamen to zaroort hi nhi prti😂😂,0
Hahhahah aw kana agam pa sahre k...,0
Pooh yaad agaya apkaa,0
Aa gai smj menu,0
hmaisha khti chk kr zara,0
humra wala kam ha,0
ao na yar boht time ho gya 😂,0
kafi dair hi hogayi hai,0
Treat lene aoongi bss 🤣,0
Final hai yeh,0
"Tu aye gi, tujhe ana hoga 🤣",0
kitnay din ho gai 😭,0
hai naa itnay din se judge hi nahi kiya logon ko 😭😭😭,0
Koi yad aya??? 😂,0
hmara farigh time ka kaam,0
Tashreef le ayen,0
yeh hn uni m krte h xD,0
Tai wa kaar hi amshe 😂😛😜,0
G at the end pasand kam he ata koi hehehe,0
phlai khud k thek kr0 haha,0
Yeh kaam humnay bohat kiya ha hina,0
Kaisa dia phir 😂😂😂,0
kyun bhai apky han nhi milty?,0
Murre mai  ko yeh kehna chahiyai tha 😂,0
"ya tw Sam nay parha ni, ya ignore krdia 😑",0
Sardia gye andhey garam nhi chea,0
Swat ky yakhni da nu andhy ba yakha ee,0
Tum conkrdo gi na mujhe pta hai is liye :p,0
Garam anday...sardiyon ka mosam,0
Sunday ya Monday.....roz khao anday🤪,0
konsai anday??,0
Ty tusi v garam garam😄,0
Hahaha yeh toh humari ‘dipti’ hai. 😂😝💕,0
Hahaha bs ye dipti nibhatai rehna puri emaan dari se 😂😂,0
"""Bivti is our dipti""...ye dipti hm hamesha nibhayn gay yusu khan😂😂😂😘😘",0
ani r uncle ko bht bht shukriya kehna 😂😂😂 wese em sure unhy b ab tk nh pta chala hoga k kia un k sath kia hogya hai 😂😂 😂,0
ab to pta chal gya na 😂😂😂,0
api uncle anti ko  k lye Thnkyew kr dijye ga 😂😂😂,0
HAHAH tu direct kr de 😂😂,0
Hn jb tere ghr au GI tb direct v bol du gi,0
Apko num deti hn ap khud kr do bulky ja k shukria bolo sath cake b de ana 😂😂😂,0
pizza le aii plz 😂😂,0
I'll personally pay a visit to uncle and aunty soon 😂😂😂,0
aunty thank you mera namoona paida kerney k liye  🤣🤣,0
"Bol dio aunty ko...
Or teri taraf se m tere uncle ko bol dungi 😂😂",0
.aur dhanyewaad meri taraf se bolne k liye,0
Mein to tume tag krny lgi thi 😂😂,0
"Is dfa agr  pk aai tau mujhe Aik TV set ke age, fevicol se jor ke bithae gi 😂😂😂😂😂",0
Uncle orr aunty ko mera thanks kehna 😂😂😉😂,0
Maidah Shoaib.. I agree with lines in red 😂 namona indeed  ap bhi red lines..,0
saahab ko thank uh boldy koii😆😆 arxal nomi k liyeee,0
Dubara mention kr du? Thnkyew hi bol dena😌😌,0
Nii lambi story h poochna axad ko awain rola hogaa😆😆,0
Pooch lena asad ko😆😆,0
Usko b smjh nahi aa rahi k aap kya bol rahein hain😌😌,0
Bs choro naii hota kuch😆😆hogyii us se bat,0
seriously anti ka shukriya ada krna main ny tery Jesi namoni ko paida kiya😂😂,0
Aunge kch days me 😜,0
Uncle  thank you so much is namooni  ko peda krne k liye 💖😍😂,0
Hhhaha beth jae bth jaae dsro ko b shukrya krne ka moqa dein😂😂😂,0
Kasam sa  post jasy dakhi Foran socha tmko tag kron neechy dakha to aap mojood thi,0
"Chohan
Uncle ko aur miss ko meray regards dena
Blky apnay behn bhaiyoo ko bhi....kafi bardashat kiya hai unho nay tumhain ....ur faimly deserves 21 toopoun ki salami",0
Sahi hai ... acha chalti hun duaon mai yaad rakhna 😢😭,0
Uncle Auntie is namoone ko wapis lane ka bht shukriya 😂😂😂,0
"bolo Kon kis ka shukria ada kary tum karti ho ya m ,😂😂😋 wasy m janta tumhra jawab",0
Khud bol do aa k.....😂😂😂😂😂,0
Jub mily ge khudi keh daina😂😉😝😜,0
though ab tmri shadi hogai hai. Even than rhogi to mri crime partner,0
Han na tm dono jese namoone mere maa baap bname k lie 😁😂😍,0
Hahaha bj.. haan hm apky mummy papa 😂😂😂,0
Dil diaan gallan kran gy roz roz bth k hahahaha tu b namona h hai,0
Hahahaha aunty says ye namoonay se b bhaut agey ja chuki hai 🤣😂,0
"Apny abu ka nimber send kr
Mein unka shukriya adda kro
Unhoo ney tujhe paidaa.......",0
Or tu shukriya kaR k ammi abbu ka hath b chOom liyOOo k UnHONe nani namoni kOoo jhEla b,0
Tu bhi zror krde mri traf se 😜😜,0
thnx bol dy MRI traf s uncle aunty ko..hahhha,0
tjhy mery ami abu ka shukar guzar hona chaheye,0
Kr ami abu ko phone or shukariya keh,0
Ami k number py call kr,0
kahin or mil jaye ga yr phr se,0
Phone kr meri ami ko,0
aur meri tarf se bhi,0
pagle rulayo ge kya ab 😭💟,0
khala jan bohat shukriya  ko peda krny ka 😂😂😂❤❤,0
khala apka b bht shukria  ko peda krny ka 😍😂,0
meri trf se thanks kh dena 😂,0
Tum b zara de dena hamara thanks 😂,0
Mri traf se Thank u krdena    😑,0
lol tum dono k ammi abbu ko shukriya meri taraf se :P :P,0
.. shukriya kh dyna meri trf sy 😝,0
Anty ko meri taraf se Thank you keh dena,0
teri ami ka tu khudi shukriya adaa kr daien 😂 Maha namoniyeee😅,0
ary koi bat nahi beta  ye to meri majbori thi 🤣kiu,0
meri taraf s tum he bol dena mama papa ko😂,0
Meri tarf se phupho ka b krna :D,0
Haan g ap karty hon gy na.... ap or saif tu waqey namony frds ak dosaray ko kah sakty hain... lkin sub assy nhi hoty....,0
Main toh uncle aunti ko personally shukriya ada karne aao gi :p,0
uncle r anti ko whatsapp krdy meri traf sayy 💖💖,0
uncle aunty ko mere traf se thank u karo 😂😂😂,0
shukria  jaisay namonay ko meray lye rkhnay k lye,0
Myra Khalid  say thanks to them 😂,0
Main jo kuch bhi hoon aaj uske liye main khud zumedaar hoon 🤣,0
Phir to bahut talented hain aap mujhe impress krne mai aik bhe kami nahi ki tune proud hon mai 😂😂 aapke chichoraypan sy hahahahha 🤣,0
:P aunty ko meri taraf se thanks kardena.  pls make sure aunty ko mera thanks mil jaaye 😂,0
haha mari wan plz😂😂😂,0
hahahaha 😂😂🙈🙈 Aik bat ae thi idr nahi bolti 😂🙌,0
😂😂😝😜 uncle anti ko thanks bol meri trf se 😝😜,0
jan anti uncl ko thanks bolo meri trf sy,0
Wanna tag choti chachi ha chaccha,0
Ambrin Aman thnku uncle aunti kiyaa kiyaaa namoneee paidaaa kee haai,0
Abadullah bas nur kho poe ye 😂😜,0
yahn anti ko tag krna chahye tha mje 😉😂😂,0
Add ni hn na mry sath 😂😂😂😂 wrna kr deti tag unhn b 😂,0
meri taraf se aunty ko shukriya keh dain pls,0
kahan hn aunty shukrya krna ha unka,0
magar namooni insta pr lagi rehti hai f.b kholnay ka waqt he nahi milta😂,0
Hassan....thanks to uncle aunty 🤣😍😍😍😘,0
Hahah  aunty khe munji trf kha thanks 🤣🙏,0
meri tarf sy apny parents to thanks bol dena😂😂😂,0
Tu b Bol Dei Janu 😘,0
Wo mery husbnd ny tm sy pehly he bol dia,0
Chal ab Main B Bol Rhi 😂,0
es dfa unko thanks lazmi bolu ga 😂😉😎,0
Aap khud mil k kardain shukriya 😛,0
Tm bhi bol dena,0
Mein ny bol diya h already 😂😂😂,0
Mera b pegam e shukrya anti ko dy djye ga :D,0
Hahahahaha  😂😂😂😂 thanks to uncle aunty 😂😂,0
chal aunty k bhot thank you hahaha,0
yar unho n galti to kr d pr phr b thank u keh e dai mri trf s 😂😂😍😘,0
Haan per treat toh do pehle,0
Tm mery bghair kesy raho gi saman😢 bs yhi soch kr ni mrti me 😂,0
Pyar andha hota h 🤪🤪,0
phlii hy baar hoga jo koi es par shukriyaa kahy ga :D,0
Hogya ab to 😄,0
meri taraf se shukria bol dena mamma ko 😜😂,0
Hahha dafaan😂😂,0
apni amma ko dekha dna ya mri trf se 😂,0
Khudi he dekha dey...mery pass time nahi ha,0
Bht zada masroof hn,0
aunty ko thank u keh deen meri taraf say,0
Yhn kuch bol bhe nae skti😁,0
thanks bolne ao :’),0
Aunti ko wish krna chahiye tha mjhay...😉😉😉😉,0
Kea to unho NY apny ley tha 😂😂,0
meri trf sy aunty ko kah daina😂,0
HAHAAHAA!😂😂 samney bolnaa hawn😂😂,0
hahaahaaa sahi hy😂😂😂,0
ok 😚 tu bhi thank you bol dae uncle aunty ko mere tarf say😍wo alag baat hy wo khud boht sharminda hyn tujhy paida kr k🌚,0
Hayyee mai mar jawa :p,0
khass tor pa afshan ajj ka scene dekh kar,0
thnx kh dena apny amma abba ko meri trf se 😃😂,0
Mr. And Mrs. AbdulRazzaq ka b humour match avain nahi hondy,0
thank you bol dena uncle auntie ko!😂,0
Meri taraf se bhi keh dena😂😂,0
"Okay!
Wo abhi welcome keh rai!😂",0
aunty ko tag kr me nay thank u kehna hey 😂😂😂,0
Uncle ko thanks keh dayn meri taraf say  😎,0
uncle aunty ko mri tarf se thanks bol dyna,0
hahahah welcome n tum b bol dena,0
.uncle rafiq or uncel altaf ka Bhatt bhtt shukriiyaa..😂😂😂😆😆,0
"Yeah sure
Unky liy b nmona he ha",0
Hahahahha unka phone number le lou direct houjao,0
anti sukriya  ko brdasht b kr gae ap 😂😂,0
Thankyou  aunty and jalil uncle... 😁,0
how to thanks uncle n aunt.,0
Mje pizza khila k😍😍,0
😏😏😏ok nikal giii,0
Hahaha patlii galii se,0
uncle aunty ko thanx bolna😁😁😁😂😂,0
Meri Taraf sy Bhi thanks krna 🤣😂,0
mein be tumharay ami abu ko personally ja kay shukria ada karu ge :P,0
Meri traf se thnx bol do aunti ko,0
Tum b bol do uncle anti ko 😂,0
wase mjhe ye apko tag karna tha😜,0
meri taraf se apnay walidain ko shukriya pohancha dain.,0
Okay puhncha dun gi😂😂😂,0
Aap b apne walidein ko mera shukriya ada kr do 😂,0
a k khud bolii,0
abi uncle Aunty ki thank you bolne ati hun,0
.. App k. Maa pyo kaa intahaii shukriyaa jinho nay mujhy aisy namoonay diay.. 🤣🤣🤣,0
Meri taraf se Aunty ko b thx bol dena plzzz🤗,0
uncle aunty ki id dena na uny thanks bolna😂😂😂,0
Ni ni krna mujyyyy,0
Acha khod kah dena😂😂😂,0
logun sy kaho k Mera Shukriya Aada Karyn..😂😂✌,0
Tu mehsoos KR bss👍👍😂😂😂,0
Hahaha knjrrrr wessy kabbb arahiii,0
Kar dy shukryaa aadaa unblok kar k😂😂❤,0
Me keh due GI apny mammi baba ko😜😋☺,0
shukriya kehna mera unhy 😂😂😂😂😂😂😂,0
Tum khud personally keh dena 😕😏,0
aunty fb p hain? 😂,0
Nhi mjhy hi boldo 😛,0
to kab arai ho thank you karne 😂,0
Buhat jald,0
", uncle ka id bta 😂😂",0
aunty Uncle ko dikha do ye Meri Taraf se 😂,0
Hahahaha 😂😂😂 sunati hoon 😂😂,0
haha same tbiii me auntyyy sy itna krti,0
Gul sahab ko meri trf se shukria bolna 😂,0
thank you uncle aunti warna mera kiya hota ❤️,0
Namoona to ap hi hain 😜,0
Meeeeeeennnn toooo Ni hn😁,0
Amee baba ta zama taraf na thank u uwaya,0
spog sajidai aooo shujat ta me shukriyaa waya😂😂😂,0
thanku aunty uncle 😂😂😂,0
tumhari ammi ko tag karna hai. Wait,0
say my thanks to them😉,0
Alright baby 😂,0
aunty uncle ko dekha dena 😂😂😂,0
"G , or ap bhi Aunty ko tag kar dain yahan 🤣🤣 Unka or uncle ka Bht bht Shukryaa, Ye namoona Is dunya main laany k lye 😂😂😂",0
Hahahahahah 😂😂😂 *namooni 😂😂😂,0
Wohi wohi 😂😂😂😂,0
anty or Chachu ko bol dna han 😘😂😂,0
Ji haazur 😂,0
#LaibaTahir kb milwa re phrr ???,0
Abi aja...😂😂,0
namoni 😂😂😂 aunty ko tag kr 😂😂,0
you too,0
mamo mami ka shukariya 😂,0
Bey Jitna shukriya ada kru kaam hai 😂😂😂😂😂,0
Luv all babesssss😘😘,0
Afsos karna hai unse k unki beti bohat manhoos 🙂,0
Tm b mr jati phr🤣,0
Hahahahaha tag her,0
Hahahaha,0
uncle ko keh dena,0
Same msg 4 Dr.Shafiq Anwar,0
mama ko dikha de meri trf se ye,0
Hahahah okayyy 😂😂,0
salute uncle aunty ko😜😜,0
Tu b aunty ko thanks bol 😂😂,0
Ok baby 😂,0
! aaj he bol dena meri taraf se,0
Hahahha ok jani r kuch😉,0
Thank you Aunty😘😘😘,0
thank you 💕uncle anti 😍😍,0
Hahaha.. rulaye gi kya pagli 😋😋,0
Hahahaha😂,0
Arey ghr ana prega abb 😂😂😂😂,0
Cl krle,0
abu ka num do thanks bolna 😂,0
Hahaha😂😂😂😂,0
apna parents ko thanks kaho,0
welcome,0
Kulsoom Qureshi 😂,0
I'm just going to tag u in this but u tagged me before ahhhh😑😑😑😑😑😑😑😑,0
thanks to Aunti 😂,0
aunty ko thanx bolna😂,0
Tu b kri 😂😂😂,0
OK,0
Indeed,0
haha dramiiiii,0
Lol,0
Ab anti ko to tag krny se rh m😏😏😏 Q,0
Hhahhahah main msg deliver kr don gi 😜😂😂😂,0
meri taraf se apne parents ka Kr dena,0
Zaroor,0
tu namona h mera 💕😍,0
Hahahha ar tu namoni ha mere 💋💋💋,0
😂 thank you bol,0
thanks bol dana khala ami ko,0
Chal ae chal,0
"I want to

😁😂😂😂",0
Chl kr a kay,0
Invite me -_-,0
"Okay!
Dear Miss,
It is stated that you are invited to my home any time to thank my parents for my birth 🐣.

Yours sincerely.
X Y Z",0
XYZ u HV to call me n..,0
Balance nai hai mere pass 😂😂,0
😒😒 ye joh prem katha likhi hai na upr isi ko invite nama Kehte hain,0
Nai main Aunti ko waisY he Txt kr dun gi 😒😒,0
Wo txt nhi prhti,0
Okay .....,0
ma a k aunty ko thanks kahon gi😜,0
:D,0
HHahah main to almost Roz milti 😂,0
"Sbr kro abi bolti hn
😂😂😂😂😂",0
ashooo....🤣🤣🤣,0
Tere too,0
thanx keh dena aunty ko mri tarf sy😉😉,0
Keh diya hy ab tu b anty ko thanks keh dena ar kehna k apki azmat ko salam hy tm ko peada krny ar bardasht krny k leye 😂😈😉😜,0
Hahaha 😘😘,0
Same to u 🤣🤣,0
thanku to uncle aunty,0
Hahahah u love me pls 🙏🏻,0
say thankssss to uncle,0
koi thanks bol daen meri tarf sy😆,0
"Ok dear ,😂😜",0
channnn channn channn 😂😂,0
Samjh gai matlub 😂😂,0
Haaan zahir ha ub me nae samjhongi tu kon samjy ga 😂😂,0
Khamkha to apna jigro nai banaya 😉,0
Bari mehrabani ap ki 😉😉😜,0
plz say thanx to them 😘,0
Aa k krdijyega 😘,0
yad se krna thankyou 🙈,0
Han han mene kardiya  aunty apka thankew,0
Ganta uncle aunty ko kr bee 😂 🐒,0
thanks to your parents,0
Hahaha😂😂😂,0
Jee?,0
meri taraf se Aunty ko thanks,0
":p
Aunty ko send kerdo 😉",0
Han print ker Kay lay ja,0
😂😂😂 thnkew kh dena meri trf se 😜😂,0
Hahah khud keh dooo,0
ammi papa ko thanks bolna,0
Lol 😂,0
say thnx to aunty :D,0
Uncle anti ka same thanks from.my side too.:p,0
thnx khna meri trf sy😂😂,0
Mri trf sy kr dna thnx,0
apni ammi ko dikha de,0
say my thanks to uncle aunty 😘😘,0
Kha marey juthi ksm 😒,0
Nh jannnnn,0
uncle aunty ka koi account hai kya 😆😂,0
Hehehe g haai 😂😂😂,0
anti ko slam k sath tnkx boli,0
Acha 😜,0
Aunty ko salam dei mera 😁😁😁,0
Hahahha walaikum slam 😂😂😃,0
uncle anty ko thanks kehna 😂😂😂,0
Hahaha jo hukum 😂😂😂,0
"maryam

Thnx kr dy anti ko",0
Hahaha my na hti to apka Kya hta😂,0
Apna parents ko bol deyo,0
Meri trf se b thankk thankoo,0
baaji yhe apk liue 😂,0
aunty ko thnx bol,0
Ok boss😀,0
L0l 🤣😂 i was ab0ut t0 tag y0u that y0u can tag my parents and at 0nce saw y0ur c0mment 🤣😂🤣😂,0
Hahaha dekh ly...oopsss uncle ko krna bhol gai,0
L0lll 🤣🤣,0
teri mama ki I'd kya hy? 😂😂😂,0
Mama is not on facebook😆😂,0
uncle ko call krti hn,0
tmhari ammi ko tag kron?😂,0
nahi rehne de behn :D,0
acha,0
Shammo?,0
mazhar uncel ko tag karo 😂😂,0
Maqbool khe inform kyan man pehryan😂,0
Hao 😂,0
num dy uncle unty ka😂😂😂,0
0344.........15,0
......YEH TU E HA😂😂,0
Awwww mela baby😂😂😂😂,0
aunti ko salam n shukeriya bolna plz,0
Nai dono hi fb pr nai hyn 😂,0
Papa dayo aur mama dayo k to charan sparsh krne chaiye itne lambey namoney k liye 😝😂,0
....acha sorry😂😂😂,0
namooni ho gi tu tere bchy😂😂,0
Acha jee 😂,0
HahHahadagahahahaha,0
aunty ko paigham da dai :p,0
mere sheer🦁 mere cheety🐯 😘😘😘,0
Aunty ko bol daina...😉,0
Phncha dyn,0
Marr ja kithy ja k hraman😂👊,0
aunty ko shukria bolin😊,0
Zarar 😂😂😂😂,0
thncx bol.,0
Pehlay tu bol,0
#Aunti bht bht shukriya 😆😆,0
#uncle thank you 😂😂,0
Hahahahha 😂😂,0
farida ain ishaq k dher sariyun dhannewad 😂,0
Fortunately she isn't on fb😂 tu apni ami ki bta dy,0
Itni muhabbat na kr mere yr😂,0
aunty ko dekha deyna,0
"Pay my regards, mate. 😂",0
Same here bro :p,0
shukriya keh dena yaar 😂❤️,0
"Bilkull ... kehti hOon abhi ..tum bhi auntie ko janab utha k dance karna bht jhooomne lol khud girr jana unhe matt girana n end pe kehna shukriya mujhe jamne k liye
qubtia veeechari nu me mill gayi Lol",0
mera khaas shukriya krna toh bnta hai naaa  :D :D :D,0
I was about to tag you in this😓,0
seriously 😘❤️,0
:-D thanks bol dena meri tarf se ami abu ko,0
Thanx a lot aunty Caru Amir ke liye,0
Shokhi,0
Haha,0
Sure bitch,0
Acha kud bol do Aia k,0
say my thanks to aunty 😂😂😂,0
hahahaha,0
namoni 😋😋,0
Sahi hai beta 😕,0
Samia aj sub ku sahi hy beta keh rae hy 😂😂,0
Fatima auntie thank u 😂😂😂,0
"Phir to Thank you Uncle,s Ko kehna chahiye 😂😂😂",0
Seriously dudie love yaa😘😘😘,0
"hahahaha
love you too! :-*",0
Is tarha ky do namony or is ghar myn mojod hyn,0
ami ko ya zror thanks bolna meri trf say,0
chwl,0
Whatsap pr q ni a rge,0
Kdr mari v,0
uncle aunty ko meri tarf sy shukriya kehna ok😂😂😂😍😘,0
Stupid same to ur parents as wel,0
😂😂next time dono ko thnkx bolun ge😂😍✌,0
Hahahah 😘😘,0
g g Mai smajh rahi hoon apki baat 😒😩,0
next anty ko bol k aon gi😎😜😜,0
Rabia Qureshi,0
Ammi abbu ko mera shukria bolin 😇,0
mere tarf se uncle aunty ko thanks kehde plzz😂😂😂,0
What is this,0
thanx kehna mama ko meri traf se.,0
"Kahan se sikhti ho jumlay
;-)",0
Manaihal Rathor,0
M kb kahon,0
Koye bat ni beta ya to mara frz tha,0
Ati he ni ub yr jab say 20+ hoi hu hahahhaha,0
Hahahaha han pta hai mje achay se😹😹,0
Hahhaha,0
Hahaha tm b naa,0
kya masla ha,0
Acha kehti gun kamini,0
aunti ko thanks keh deina zera,0
Okay 😂😂😂😂😂😂,0
Amna Abbasi 😃😃😃😃,0
Funny,0
Fahem,0
Rida Khan Niazi 😘,0
Khalid mehmood,0
Hehehe same to u....:-P,0
Queeni_ifu thanks bolna Mama baba KO😂😂,0
aapni ami se kh de meri trf se😂😂,0
#maliha nd #tarab. ..thnks tu shkir unlce nd irfan uncle,0
uncle aunty ko thanks bol di meri terf se,0
haahahahahahaha welcome beta :),0
Hahaha,0
Some Javed 😂🤣😀,0
thank you anti uncle,0
hahahaha :D,0
one thnks frm side 2 ur parents🤣🤣🤣,0
Welcome from my ammi abbu😂😂😂 n salute to yur parents😃,0
Aunty ko salaam😂,0
apnay parents ko thanks bolna mera 😂😘,0
shukriyah aslam bhai 😈😆,0
hahahaha,0
zakia aunty ka dhannay waad 😂😂,0
Hahaha tit for tat hogya,0
Bji mn sri e kalli hu ✌,0
Nimra Hanif 😂,0
Mahira khan,0
Ma roof,0
figuratively😂😍,0
zra aunty ankl ko thanku bol dy,0
Tu khud aa k bol dy,0
Chal me ai,0
thank you uncle anti,0
hahaha,0
please convey my message,0
"Beta it’s kind of the other way round! The namoona here should be you! 🤪🤠
So thank aunty...even she would agree 🤪",0
Ohh and how can u forget...I’m the innocent one! 🙃,0
...bolna apni mama ko..😂😂😂😂,0
Tm bhi meri taraf s apnay parents ko shukriyaa bolnaa😂😂😂,0
kardena meri taraf se thanks😂,0
what??,0
Tuh unkO thanks bolegii..toh wo uLta tujhe thanks boldengi,0
anty uncle ko thanks bolna😀,0
ap tw rehn hi do 😣,0
Hahahaha q,0
Zainab Ali,0
Sai mai...,0
plzz anty to thanks bol de meri taraf se 😁,0
Khud bol dy phn kr k,0
say thank u to them,0
welcome welcome....,0
tag your friends 😹,0
thnx to ur parents,0
yours too😂,0
Nice,0
😛😜😜😛 I miss u my namonay😘😘😘,0
shukria uncle or aunti ka 😂,0
Hahaha bc ma krne lgi thi tag neechy dekha tou tu😕 hahaha tmhare mom dad ka b dil se shukrea ronay k sath😂,0
hahahhahhahahahhahhahhah,0
bol dena phopo ko 😂😂😂😂😂😂😂😂,0
uncle ko thanku bolna mera :P :P,0
Bolti hu.. aor tum bhi bolna,0
😍😍😍,0
Ammi ko puppy dy meri tarf say,0
Unhey kehna na samina ki tarf say dy rahi hon or saath thank you b bol rahi hon,0
Hehe oki i go n try😆,0
Jo huwa wo b butana,0
namoooni,0
Hahaha kro thanks mere parents ko😂,0
Hahah waqai thanks un ka churail 😂😂,0
Tum aisi hi toh achchi ho! <3😘,0
tm b shukr kro k main tmribst frnd hu,0
ALHAMDULILLAH 😊,0
chl dawat kr meri,0
shuker hai ek he ho 😂,0
tu to waqaii namoona h😂,0
Haan haann anmol namoona 😂😂,0
aunty ko shukriya bolna :-),0
Tum bhi,0
anti ko mera shukria kahen 😂,0
bulao phir kbhi kushbu lga ke,0
yeh aunty k liye,0
Han hume apni norms ka khayal rakhna chahiye apny songs pe nachna chahiyeee:D,0
hahahhah,0
anty ko thanks bolna zara. :p,0
uncle Anti ko SHUKRIYA bol do mera..,0
tag iqra kindly😂,0
...Aunty ko salam dena mera,0
Mere pas unka num nahi hai na,0
lol apka shukriya,0
hahhahah,0
Wara,0
Hahahaha😆,0
anty ko thnx bol dena :p,0
Rakhshanda Ameen can help in it 😂,0
Rakhshanda Ameen please convey my heartiest thanks 😃,0
Love you ... nd Rakhshanda Ameen is not active here anymore.,0
Hahaha,0
lol apka shukriya,0
Lol😀,0
...abi anti to thnk u bol kar ati ho.,0
Hahaha,0
hehehhehehe,0
hmm...,0
amby sd,0
Wellcom,0
Sana Naeem Sehrish Ayaz,0
Hifza Tahir,0
Wania noughty😂,0
Wah wah,0
Saba noor,0
give my thanx to Uncle n aunty,0
plz say thanks to uncle aunty from me 😜,0
hahaha u too say thanks to uncle aunti wrna hm sb ka kya hota,0
ye tumary lia,0
HAHA,0
Lol,0
Diet coke with extra cheesy pizza is real diet meal,0
my dieting lol,0
meri nh teri thi aesi😜😜,0
My dieting likha h uper,0
han phr sahi h😎😎,0
yeh tumhari uss aunty ka liyay hai jis kay barey mein tum nay mujhay bataya tha 😂🤣😂🤣,0
So true,0
hahaha,0
phr apko fitness tips chaiye mjhse 😂😜,0
*HAHAHA* em alwaayss readyy😂🤭🤭,0
Control aunty 😛,0
Ap tu bus kisi ko kahta dekh ly.... mout nazar ati ha ap ko...,0
bs aj s healthy routine start😂😂 no more excuses...ok😉,0
🙈 walk nai hy is routine main 😆,0
Chalen ap khte to wo b kr len g ...lkn bs ab routine nai khrab krne😂😂😂,0
That’s true lol but only applies to women 👩‍💼,0
baki to sb theek hai...par ye #ubliii_hui_sabziyon wali diet na ho payee gi 😑😂,0
Its what we humans do when we don't want it enough 😂 or phr hum buhane bnate hen.,0
Hahahaha,0
why this post relates you🙊🏃🏻‍♀️,0
Nhe nhe,0
"Aj kal yahe hoo rh h
Green tea k sath beryani😂😂😂😂",0
Ham aysa karna nai chahtay bas ho jata hy😂,0
this is how i plan dieting 😂,0
i eat all the junk n still im not you! 😂😂😂😂,0
Hahahahah......Saobia! funny!!,0
